time,necrotic_total,hepatocytes_total,kupffer_total,macrophages_total,senescent_total,real_time,factor,run
1005,1,511,150,97,97,75.75,0.1,7
1008,1,511,150,97,97,76,0.1,7
1011,1,512,150,97,97,76.25,0.1,7
1014,1,512,150,97,97,76.5,0.1,7
1017,1,512,150,97,97,76.75,0.1,7
1020,1,512,150,97,97,77,0.1,7
1023,1,512,150,97,97,77.25,0.1,7
1026,1,512,150,97,97,77.5,0.1,7
1029,1,512,150,97,97,77.75,0.1,7
1032,1,512,150,97,97,78,0.1,7
1035,1,513,150,97,97,78.25,0.1,7
1038,1,513,150,97,97,78.5,0.1,7
1041,1,514,150,97,97,78.75,0.1,7
1044,1,514,150,97,97,79,0.1,7
1047,1,514,150,97,98,79.25,0.1,7
1050,1,514,150,97,98,79.5,0.1,7
1053,1,514,150,97,99,79.75,0.1,7
1056,1,514,150,97,99,80,0.1,7
1059,1,514,150,97,99,80.25,0.1,7
1062,1,514,150,97,99,80.5,0.1,7
1065,1,514,150,97,99,80.75,0.1,7
1068,1,515,150,97,99,81,0.1,7
1071,1,515,150,97,99,81.25,0.1,7
1074,1,516,150,97,99,81.5,0.1,7
1077,1,516,150,97,100,81.75,0.1,7
1080,1,517,150,97,100,82,0.1,7
1083,1,517,150,97,100,82.25,0.1,7
1086,1,517,150,97,100,82.5,0.1,7
1089,1,517,150,97,100,82.75,0.1,7
1092,1,517,150,97,100,83,0.1,7
1095,1,517,150,97,100,83.25,0.1,7
1098,0,517,150,97,100,83.5,0.1,7
1101,0,519,150,97,100,83.75,0.1,7
1104,0,519,150,97,100,84,0.1,7
1107,0,519,150,97,100,84.25,0.1,7
1110,0,519,150,97,100,84.5,0.1,7
1113,0,519,150,97,100,84.75,0.1,7
1116,0,519,150,97,100,85,0.1,7
1119,0,519,150,97,100,85.25,0.1,7
1122,0,519,150,97,100,85.5,0.1,7
1125,0,519,150,97,100,85.75,0.1,7
1128,0,520,150,97,101,86,0.1,7
1131,0,520,150,97,101,86.25,0.1,7
1134,0,520,150,97,101,86.5,0.1,7
1137,0,520,150,97,101,86.75,0.1,7
1140,0,521,150,97,101,87,0.1,7
1143,0,521,150,97,101,87.25,0.1,7
1146,0,522,150,97,101,87.5,0.1,7
1149,0,523,150,97,101,87.75,0.1,7
1152,0,524,150,97,101,88,0.1,7
1155,0,524,150,97,101,88.25,0.1,7
1158,0,524,150,97,101,88.5,0.1,7
1161,0,524,150,94,101,88.75,0.1,7
1164,0,524,150,89,101,89,0.1,7
1167,0,524,150,88,101,89.25,0.1,7
1170,0,525,150,85,101,89.5,0.1,7
1173,0,525,150,83,101,89.75,0.1,7
1176,0,525,150,82,101,90,0.1,7
1179,0,525,150,82,101,90.25,0.1,7
1182,0,527,150,80,102,90.5,0.1,7
1185,0,527,150,79,102,90.75,0.1,7
1188,0,528,150,79,102,91,0.1,7
1191,0,529,150,79,102,91.25,0.1,7
1194,0,529,150,79,102,91.5,0.1,7
1197,0,529,150,78,102,91.75,0.1,7
1200,0,529,150,77,102,92,0.1,7
1203,0,529,150,75,102,92.25,0.1,7
1206,0,529,150,75,102,92.5,0.1,7
1209,0,530,150,74,102,92.75,0.1,7
1212,0,530,150,74,102,93,0.1,7
1215,0,530,150,73,102,93.25,0.1,7
1218,0,530,150,72,102,93.5,0.1,7
1221,0,530,150,72,102,93.75,0.1,7
1224,0,530,150,72,102,94,0.1,7
1227,0,531,150,72,102,94.25,0.1,7
1230,0,531,150,71,102,94.5,0.1,7
1233,0,531,150,70,102,94.75,0.1,7
1236,0,531,150,68,102,95,0.1,7
1239,0,531,150,66,102,95.25,0.1,7
1242,0,532,150,66,102,95.5,0.1,7
1245,0,533,150,63,102,95.75,0.1,7
1248,0,533,150,62,102,96,0.1,7
1251,0,533,150,61,102,96.25,0.1,7
1254,0,533,150,59,102,96.5,0.1,7
1257,0,533,150,57,102,96.75,0.1,7
1260,0,533,150,57,102,97,0.1,7
1263,0,533,150,56,102,97.25,0.1,7
1266,0,533,150,56,102,97.5,0.1,7
1269,0,533,150,56,102,97.75,0.1,7
1272,0,533,150,56,102,98,0.1,7
1275,0,533,150,56,102,98.25,0.1,7
1278,0,534,150,55,102,98.5,0.1,7
1281,0,535,150,54,102,98.75,0.1,7
1284,0,535,150,53,102,99,0.1,7
1287,0,535,150,53,102,99.25,0.1,7
1290,0,535,150,53,102,99.5,0.1,7
1293,0,535,150,52,102,99.75,0.1,7
1296,0,535,150,52,102,100,0.1,7
1299,0,535,150,52,102,100.25,0.1,7
1302,0,535,150,52,102,100.5,0.1,7
1305,0,536,150,51,102,100.75,0.1,7
1308,0,536,150,50,102,101,0.1,7
1311,0,536,150,50,102,101.25,0.1,7
1314,0,536,150,50,102,101.5,0.1,7
1317,0,536,150,50,102,101.75,0.1,7
1320,0,536,150,49,102,102,0.1,7
1323,0,536,150,47,102,102.25,0.1,7
1326,0,536,150,46,102,102.5,0.1,7
1329,0,536,150,44,102,102.75,0.1,7
1332,0,536,150,44,102,103,0.1,7
1335,0,536,150,42,102,103.25,0.1,7
1338,0,536,150,42,102,103.5,0.1,7
1341,0,536,150,39,102,103.75,0.1,7
1344,0,537,150,38,102,104,0.1,7
1347,0,537,150,38,102,104.25,0.1,7
1350,0,537,150,38,102,104.5,0.1,7
1353,0,537,150,37,102,104.75,0.1,7
1356,0,537,150,36,102,105,0.1,7
1359,0,537,150,36,102,105.25,0.1,7
1362,0,537,150,36,102,105.5,0.1,7
1365,0,537,150,36,102,105.75,0.1,7
1368,0,537,150,36,102,106,0.1,7
1371,0,537,150,36,102,106.25,0.1,7
1374,0,537,150,36,102,106.5,0.1,7
1377,0,537,150,35,102,106.75,0.1,7
1380,0,537,150,34,103,107,0.1,7
1383,0,537,150,34,103,107.25,0.1,7
1386,0,537,150,33,103,107.5,0.1,7
1389,0,537,150,33,103,107.75,0.1,7
1392,0,537,150,33,103,108,0.1,7
1395,0,537,150,33,103,108.25,0.1,7
1398,0,537,150,31,103,108.5,0.1,7
1401,0,537,150,30,104,108.75,0.1,7
1404,0,537,150,30,104,109,0.1,7
1407,0,537,150,30,106,109.25,0.1,7
1410,0,537,150,29,106,109.5,0.1,7
1413,0,537,150,28,106,109.75,0.1,7
1416,0,537,150,28,106,110,0.1,7
1419,0,537,150,28,106,110.25,0.1,7
1422,0,538,150,26,106,110.5,0.1,7
1425,0,538,150,26,106,110.75,0.1,7
1428,0,539,150,26,106,111,0.1,7
1431,0,539,150,25,106,111.25,0.1,7
1434,0,539,150,25,106,111.5,0.1,7
1437,0,539,150,23,106,111.75,0.1,7
1440,0,539,150,22,106,112,0.1,7
1443,0,539,150,22,106,112.25,0.1,7
1446,0,539,150,21,106,112.5,0.1,7
1449,0,539,150,21,106,112.75,0.1,7
1452,0,539,150,21,106,113,0.1,7
1455,0,539,150,21,106,113.25,0.1,7
1458,0,540,150,21,106,113.5,0.1,7
1461,0,540,150,20,107,113.75,0.1,7
1464,0,541,150,17,108,114,0.1,7
1467,0,541,150,17,109,114.25,0.1,7
1470,0,541,150,17,110,114.5,0.1,7
1473,0,541,150,16,110,114.75,0.1,7
1476,0,541,150,14,110,115,0.1,7
1479,0,541,150,14,112,115.25,0.1,7
1482,0,541,150,14,114,115.5,0.1,7
1485,0,541,150,14,115,115.75,0.1,7
1488,0,541,150,14,116,116,0.1,7
1491,0,541,150,14,116,116.25,0.1,7
1494,0,541,150,14,118,116.5,0.1,7
1497,0,541,150,14,118,116.75,0.1,7
1500,0,541,150,13,118,117,0.1,7
1503,0,541,150,12,118,117.25,0.1,7
1506,0,541,150,12,118,117.5,0.1,7
1509,0,541,150,12,118,117.75,0.1,7
1512,0,541,150,12,119,118,0.1,7
1515,0,541,150,12,119,118.25,0.1,7
1518,0,541,150,12,119,118.5,0.1,7
1521,0,541,150,12,119,118.75,0.1,7
1524,0,541,150,12,119,119,0.1,7
1527,0,541,150,11,120,119.25,0.1,7
1530,0,541,150,11,120,119.5,0.1,7
1533,0,541,150,11,120,119.75,0.1,7
1536,0,541,150,11,120,120,0.1,7
1539,0,541,150,11,120,120.25,0.1,7
1542,0,541,150,11,120,120.5,0.1,7
1545,0,541,150,11,120,120.75,0.1,7
1548,0,541,150,11,120,121,0.1,7
1551,0,541,150,11,121,121.25,0.1,7
1554,0,541,150,11,121,121.5,0.1,7
1557,0,541,150,11,121,121.75,0.1,7
1560,0,541,150,11,121,122,0.1,7
1563,0,541,150,11,121,122.25,0.1,7
1566,0,541,150,11,121,122.5,0.1,7
1569,0,541,150,10,121,122.75,0.1,7
1572,0,541,150,10,122,123,0.1,7
1575,0,541,150,10,122,123.25,0.1,7
1578,0,541,150,9,122,123.5,0.1,7
1581,0,541,150,9,122,123.75,0.1,7
1584,0,541,150,9,122,124,0.1,7
1587,0,541,150,9,122,124.25,0.1,7
1590,0,541,150,9,123,124.5,0.1,7
1593,0,541,150,9,123,124.75,0.1,7
1596,0,541,150,9,123,125,0.1,7
1599,0,541,150,9,123,125.25,0.1,7
1602,0,541,150,9,124,125.5,0.1,7
1605,0,541,150,9,124,125.75,0.1,7
1608,0,541,150,9,124,126,0.1,7
1611,0,541,150,9,124,126.25,0.1,7
1614,0,541,150,9,124,126.5,0.1,7
1617,0,541,150,9,124,126.75,0.1,7
1620,0,541,150,9,124,127,0.1,7
1623,0,541,150,9,124,127.25,0.1,7
1626,0,541,150,9,124,127.5,0.1,7
1629,0,541,150,9,124,127.75,0.1,7
1632,0,541,150,9,125,128,0.1,7
1635,0,541,150,9,125,128.25,0.1,7
1638,0,541,150,9,125,128.5,0.1,7
1641,0,541,150,8,125,128.75,0.1,7
1644,0,541,150,8,125,129,0.1,7
1647,0,541,150,8,125,129.25,0.1,7
1650,0,541,150,8,126,129.5,0.1,7
1653,0,541,150,8,126,129.75,0.1,7
1656,0,541,150,7,126,130,0.1,7
1659,0,541,150,7,126,130.25,0.1,7
1662,0,541,150,7,126,130.5,0.1,7
1665,0,541,150,7,126,130.75,0.1,7
1668,0,541,150,7,126,131,0.1,7
1671,0,541,150,7,126,131.25,0.1,7
1674,0,541,150,7,126,131.5,0.1,7
1677,0,541,150,7,126,131.75,0.1,7
1680,0,541,150,7,126,132,0.1,7
1683,0,541,150,7,126,132.25,0.1,7
1686,0,541,150,7,126,132.5,0.1,7
1689,0,541,150,6,126,132.75,0.1,7
1692,0,541,150,6,127,133,0.1,7
1695,0,541,150,6,127,133.25,0.1,7
1698,0,541,150,5,127,133.5,0.1,7
1701,0,541,150,5,127,133.75,0.1,7
1704,0,541,150,4,129,134,0.1,7
1707,0,541,150,4,129,134.25,0.1,7
1710,0,541,150,4,129,134.5,0.1,7
1713,0,541,150,4,129,134.75,0.1,7
1716,0,541,150,4,129,135,0.1,7
1719,0,541,150,4,129,135.25,0.1,7
1722,0,541,150,4,129,135.5,0.1,7
1725,0,541,150,4,129,135.75,0.1,7
1728,0,541,150,4,129,136,0.1,7
1731,0,541,150,4,129,136.25,0.1,7
1734,0,541,150,4,129,136.5,0.1,7
1737,0,541,150,4,129,136.75,0.1,7
1740,0,541,150,4,129,137,0.1,7
1743,0,541,150,4,129,137.25,0.1,7
1746,0,541,150,4,129,137.5,0.1,7
1749,0,541,150,4,129,137.75,0.1,7
1752,0,541,150,4,129,138,0.1,7
1755,0,541,150,4,129,138.25,0.1,7
1758,0,541,150,4,129,138.5,0.1,7
1761,0,541,150,4,129,138.75,0.1,7
1764,0,541,150,4,129,139,0.1,7
1767,0,541,150,4,129,139.25,0.1,7
1770,0,541,150,4,129,139.5,0.1,7
1773,0,541,150,4,129,139.75,0.1,7
1776,0,541,150,4,129,140,0.1,7
1779,0,541,150,4,129,140.25,0.1,7
1782,0,541,150,4,130,140.5,0.1,7
1785,0,541,150,4,130,140.75,0.1,7
1788,0,541,150,4,130,141,0.1,7
1791,0,541,150,4,131,141.25,0.1,7
1794,0,541,150,4,131,141.5,0.1,7
1797,0,541,150,3,131,141.75,0.1,7
1800,0,541,150,3,131,142,0.1,7
1803,0,541,150,2,131,142.25,0.1,7
1806,0,541,150,2,131,142.5,0.1,7
1809,0,541,150,2,131,142.75,0.1,7
1812,0,541,150,2,131,143,0.1,7
1815,0,541,150,2,131,143.25,0.1,7
1818,0,541,150,2,131,143.5,0.1,7
1821,0,541,150,2,131,143.75,0.1,7
1824,0,541,150,2,131,144,0.1,7
1827,0,541,150,2,131,144.25,0.1,7
1830,0,541,150,2,131,144.5,0.1,7
1833,0,541,150,2,131,144.75,0.1,7
1836,0,541,150,2,131,145,0.1,7
1839,0,541,150,2,131,145.25,0.1,7
1842,0,541,150,2,131,145.5,0.1,7
1845,0,541,150,2,131,145.75,0.1,7
1848,0,541,150,2,131,146,0.1,7
1851,0,541,150,2,131,146.25,0.1,7
1854,0,541,150,2,131,146.5,0.1,7
1857,0,541,150,2,131,146.75,0.1,7
1860,0,541,150,2,131,147,0.1,7
1863,0,541,150,2,131,147.25,0.1,7
1866,0,541,150,2,131,147.5,0.1,7
1869,0,541,150,1,131,147.75,0.1,7
1872,0,541,150,1,131,148,0.1,7
1875,0,541,150,1,131,148.25,0.1,7
1878,0,541,150,1,131,148.5,0.1,7
1881,0,541,150,1,131,148.75,0.1,7
1884,0,541,150,1,131,149,0.1,7
1887,0,541,150,1,131,149.25,0.1,7
1890,0,541,150,1,131,149.5,0.1,7
1893,0,541,150,1,131,149.75,0.1,7
1896,0,541,150,1,132,150,0.1,7
1899,0,541,150,1,132,150.25,0.1,7
1902,0,541,150,1,132,150.5,0.1,7
1905,0,541,150,1,132,150.75,0.1,7
1908,0,541,150,1,132,151,0.1,7
1911,0,541,150,1,132,151.25,0.1,7
1914,0,541,150,1,132,151.5,0.1,7
1917,0,541,150,1,132,151.75,0.1,7
1920,0,541,150,1,132,152,0.1,7
1923,0,541,150,1,132,152.25,0.1,7
1926,0,541,150,1,132,152.5,0.1,7
1929,0,541,150,1,133,152.75,0.1,7
1932,0,541,150,1,133,153,0.1,7
1935,0,541,150,1,133,153.25,0.1,7
1938,0,541,150,1,133,153.5,0.1,7
1941,0,541,150,1,133,153.75,0.1,7
1944,0,541,150,1,134,154,0.1,7
1947,0,541,150,1,134,154.25,0.1,7
1950,0,541,150,1,134,154.5,0.1,7
1953,0,541,150,1,135,154.75,0.1,7
1956,0,541,150,1,135,155,0.1,7
1959,0,541,150,1,135,155.25,0.1,7
1962,0,541,150,1,135,155.5,0.1,7
1965,0,541,150,1,135,155.75,0.1,7
1968,0,541,150,1,135,156,0.1,7
1971,0,541,150,1,135,156.25,0.1,7
1974,0,541,150,1,136,156.5,0.1,7
1977,0,541,150,1,136,156.75,0.1,7
1980,0,541,150,1,136,157,0.1,7
1983,0,541,150,1,136,157.25,0.1,7
1986,0,541,150,1,136,157.5,0.1,7
1989,0,541,150,1,136,157.75,0.1,7
1992,0,541,150,1,136,158,0.1,7
1995,0,541,150,1,136,158.25,0.1,7
1998,0,541,150,1,136,158.5,0.1,7
2001,0,541,150,1,136,158.75,0.1,7
2004,0,541,150,1,136,159,0.1,7
2007,0,541,150,1,136,159.25,0.1,7
2010,0,541,150,1,136,159.5,0.1,7
2013,0,541,150,1,136,159.75,0.1,7
2016,0,541,150,1,136,160,0.1,7
2019,0,541,150,1,136,160.25,0.1,7
2022,0,541,150,1,137,160.5,0.1,7
2025,0,541,150,1,137,160.75,0.1,7
2028,0,541,150,1,137,161,0.1,7
2031,0,541,150,1,137,161.25,0.1,7
2034,0,541,150,1,137,161.5,0.1,7
2037,0,541,150,1,137,161.75,0.1,7
2040,0,541,150,0,137,162,0.1,7
2043,0,541,150,0,137,162.25,0.1,7
2046,0,541,150,0,137,162.5,0.1,7
2049,0,541,150,0,137,162.75,0.1,7
2052,0,541,150,0,137,163,0.1,7
2055,0,541,150,0,137,163.25,0.1,7
2058,0,541,150,0,137,163.5,0.1,7
2061,0,541,150,0,137,163.75,0.1,7
2064,0,541,150,0,137,164,0.1,7
2067,0,541,150,0,138,164.25,0.1,7
2070,0,541,150,0,138,164.5,0.1,7
2073,0,541,150,0,138,164.75,0.1,7
2076,0,541,150,0,138,165,0.1,7
2079,0,541,150,0,139,165.25,0.1,7
2082,0,541,150,0,139,165.5,0.1,7
2085,0,541,150,0,139,165.75,0.1,7
2088,0,541,150,0,139,166,0.1,7
2091,0,541,150,0,139,166.25,0.1,7
2094,0,541,150,0,139,166.5,0.1,7
2097,0,541,150,0,139,166.75,0.1,7
2100,0,541,150,0,139,167,0.1,7
2103,0,541,150,0,139,167.25,0.1,7
2106,0,541,150,0,139,167.5,0.1,7
2109,0,541,150,0,139,167.75,0.1,7
2112,0,541,150,0,139,168,0.1,7
0,0,600,150,0,0,-8,0.1,8
3,0,600,150,0,0,-7.75,0.1,8
6,0,600,150,0,0,-7.5,0.1,8
9,0,600,150,0,0,-7.25,0.1,8
12,0,600,150,0,0,-7,0.1,8
15,0,600,150,0,0,-6.75,0.1,8
18,0,600,150,0,0,-6.5,0.1,8
21,0,600,150,0,0,-6.25,0.1,8
24,0,600,150,0,0,-6,0.1,8
27,0,600,150,0,0,-5.75,0.1,8
30,0,600,150,0,0,-5.5,0.1,8
33,0,600,150,0,0,-5.25,0.1,8
36,0,600,150,0,0,-5,0.1,8
39,0,600,150,0,0,-4.75,0.1,8
42,0,600,150,0,0,-4.5,0.1,8
45,0,600,150,0,0,-4.25,0.1,8
48,0,600,150,0,0,-4,0.1,8
51,0,600,150,0,0,-3.75,0.1,8
54,0,600,150,0,0,-3.5,0.1,8
57,0,600,150,0,0,-3.25,0.1,8
60,0,600,150,0,0,-3,0.1,8
63,0,600,150,0,0,-2.75,0.1,8
66,0,600,150,0,0,-2.5,0.1,8
69,0,600,150,0,0,-2.25,0.1,8
72,0,600,150,0,0,-2,0.1,8
75,0,600,150,0,0,-1.75,0.1,8
78,0,600,150,0,0,-1.5,0.1,8
81,0,600,150,0,0,-1.25,0.1,8
84,0,600,150,0,0,-1,0.1,8
87,0,600,150,0,0,-0.75,0.1,8
90,0,600,150,0,0,-0.5,0.1,8
93,0,600,150,0,0,-0.25,0.1,8
96,0,600,150,0,0,0,0.1,8
99,0,600,150,0,0,0.25,0.1,8
102,0,600,150,0,0,0.5,0.1,8
105,0,600,150,0,0,0.75,0.1,8
108,0,600,150,0,0,1,0.1,8
111,0,600,150,0,0,1.25,0.1,8
114,0,600,150,0,0,1.5,0.1,8
117,0,600,150,0,0,1.75,0.1,8
120,0,600,150,0,0,2,0.1,8
123,0,600,150,0,0,2.25,0.1,8
126,0,600,150,0,0,2.5,0.1,8
129,0,600,150,0,0,2.75,0.1,8
132,0,600,150,0,0,3,0.1,8
135,0,600,150,0,0,3.25,0.1,8
138,0,600,150,0,0,3.5,0.1,8
141,0,600,150,0,0,3.75,0.1,8
144,0,600,150,0,0,4,0.1,8
147,0,600,150,0,0,4.25,0.1,8
150,0,600,150,0,0,4.5,0.1,8
153,0,600,150,0,0,4.75,0.1,8
156,0,600,150,0,0,5,0.1,8
159,0,600,150,0,0,5.25,0.1,8
162,0,600,150,0,0,5.5,0.1,8
165,0,600,150,0,0,5.75,0.1,8
168,0,600,150,0,0,6,0.1,8
171,0,600,150,0,0,6.25,0.1,8
174,0,600,150,0,0,6.5,0.1,8
177,0,600,150,0,0,6.75,0.1,8
180,0,600,150,0,0,7,0.1,8
183,0,600,150,0,0,7.25,0.1,8
186,0,600,150,0,0,7.5,0.1,8
189,14,586,150,0,0,7.75,0.1,8
192,32,568,150,0,0,8,0.1,8
195,40,560,150,0,0,8.25,0.1,8
198,46,554,150,0,0,8.5,0.1,8
201,56,544,150,0,0,8.75,0.1,8
204,64,536,150,1,0,9,0.1,8
207,67,533,150,3,0,9.25,0.1,8
210,73,527,150,5,0,9.5,0.1,8
213,79,521,150,8,0,9.75,0.1,8
216,83,518,150,9,0,10,0.1,8
219,91,510,150,10,0,10.25,0.1,8
222,96,505,150,12,0,10.5,0.1,8
225,98,503,150,14,0,10.75,0.1,8
228,102,499,150,15,0,11,0.1,8
231,102,499,150,17,0,11.25,0.1,8
234,106,495,150,19,0,11.5,0.1,8
237,107,494,150,20,0,11.75,0.1,8
240,113,489,150,22,0,12,0.1,8
243,117,485,150,23,0,12.25,0.1,8
246,120,482,150,24,0,12.5,0.1,8
249,124,478,150,24,0,12.75,0.1,8
252,125,478,150,26,0,13,0.1,8
255,126,477,150,28,0,13.25,0.1,8
258,127,476,150,31,0,13.5,0.1,8
261,130,473,150,32,0,13.75,0.1,8
264,134,469,150,33,0,14,0.1,8
267,136,468,150,34,1,14.25,0.1,8
270,138,467,150,36,1,14.5,0.1,8
273,138,467,150,38,1,14.75,0.1,8
276,139,466,150,39,1,15,0.1,8
279,140,465,150,42,1,15.25,0.1,8
282,141,464,150,44,1,15.5,0.1,8
285,142,463,150,47,2,15.75,0.1,8
288,142,463,150,50,3,16,0.1,8
291,142,464,150,51,5,16.25,0.1,8
294,142,464,150,52,5,16.5,0.1,8
297,142,464,150,52,7,16.75,0.1,8
300,142,464,150,54,7,17,0.1,8
303,142,465,150,55,8,17.25,0.1,8
306,142,466,150,57,8,17.5,0.1,8
309,142,466,150,58,8,17.75,0.1,8
312,142,466,150,58,9,18,0.1,8
315,142,466,150,58,14,18.25,0.1,8
318,142,466,150,58,14,18.5,0.1,8
321,142,466,150,58,14,18.75,0.1,8
324,142,466,150,58,15,19,0.1,8
327,142,466,150,58,18,19.25,0.1,8
330,142,466,150,58,20,19.5,0.1,8
333,142,466,150,58,20,19.75,0.1,8
336,142,466,150,58,23,20,0.1,8
339,142,466,150,58,25,20.25,0.1,8
342,142,466,150,58,25,20.5,0.1,8
345,142,466,150,58,26,20.75,0.1,8
348,142,467,150,58,27,21,0.1,8
351,142,467,150,58,30,21.25,0.1,8
354,142,467,150,58,30,21.5,0.1,8
357,142,467,150,58,30,21.75,0.1,8
360,142,467,150,58,31,22,0.1,8
363,142,467,150,58,31,22.25,0.1,8
366,142,467,150,58,31,22.5,0.1,8
369,141,468,150,58,33,22.75,0.1,8
372,140,469,150,58,34,23,0.1,8
375,140,469,150,58,36,23.25,0.1,8
378,139,469,150,58,36,23.5,0.1,8
381,139,470,150,59,36,23.75,0.1,8
384,139,470,150,59,38,24,0.1,8
387,139,470,150,60,39,24.25,0.1,8
390,139,470,150,62,40,24.5,0.1,8
393,139,470,150,63,42,24.75,0.1,8
396,135,470,150,64,42,25,0.1,8
399,132,472,150,65,43,25.25,0.1,8
402,132,472,150,65,43,25.5,0.1,8
405,130,472,150,65,43,25.75,0.1,8
408,129,472,150,66,43,26,0.1,8
411,128,472,150,68,44,26.25,0.1,8
414,125,472,150,68,44,26.5,0.1,8
417,125,472,150,68,45,26.75,0.1,8
420,123,472,150,68,45,27,0.1,8
423,120,472,150,68,46,27.25,0.1,8
426,118,473,150,68,47,27.5,0.1,8
429,114,473,150,68,48,27.75,0.1,8
432,112,473,150,68,48,28,0.1,8
435,110,473,150,68,49,28.25,0.1,8
438,109,473,150,68,50,28.5,0.1,8
441,109,473,150,68,52,28.75,0.1,8
444,108,473,150,68,52,29,0.1,8
447,107,473,150,68,53,29.25,0.1,8
450,106,473,150,68,53,29.5,0.1,8
453,106,473,150,68,54,29.75,0.1,8
456,105,473,150,68,54,30,0.1,8
459,105,473,150,68,54,30.25,0.1,8
462,105,473,150,68,54,30.5,0.1,8
465,105,473,150,68,55,30.75,0.1,8
468,105,473,150,68,55,31,0.1,8
471,105,473,150,68,55,31.25,0.1,8
474,105,473,150,68,55,31.5,0.1,8
477,105,473,150,68,55,31.75,0.1,8
480,105,473,150,68,55,32,0.1,8
483,105,473,150,68,56,32.25,0.1,8
486,105,473,150,68,58,32.5,0.1,8
489,105,473,150,68,58,32.75,0.1,8
492,105,473,150,68,58,33,0.1,8
495,105,473,150,68,58,33.25,0.1,8
498,105,474,150,68,59,33.5,0.1,8
501,104,474,150,68,59,33.75,0.1,8
504,104,474,150,68,59,34,0.1,8
507,104,474,150,68,59,34.25,0.1,8
510,104,474,150,68,59,34.5,0.1,8
513,104,474,150,68,59,34.75,0.1,8
516,104,474,150,68,59,35,0.1,8
519,103,474,150,68,59,35.25,0.1,8
522,102,474,150,68,59,35.5,0.1,8
525,100,474,150,68,59,35.75,0.1,8
528,100,474,150,68,59,36,0.1,8
531,100,475,150,68,60,36.25,0.1,8
534,100,475,150,68,60,36.5,0.1,8
537,99,475,150,68,60,36.75,0.1,8
540,99,475,150,68,60,37,0.1,8
543,99,475,150,68,61,37.25,0.1,8
546,98,475,150,68,61,37.5,0.1,8
549,98,475,150,68,62,37.75,0.1,8
552,92,475,150,68,62,38,0.1,8
555,91,475,150,68,62,38.25,0.1,8
558,91,475,150,68,62,38.5,0.1,8
561,90,475,150,68,62,38.75,0.1,8
564,86,475,150,68,62,39,0.1,8
567,82,475,150,68,62,39.25,0.1,8
570,80,475,150,68,62,39.5,0.1,8
573,79,475,150,68,63,39.75,0.1,8
576,77,475,150,68,64,40,0.1,8
579,74,475,150,68,65,40.25,0.1,8
582,71,475,150,68,65,40.5,0.1,8
585,71,475,150,68,65,40.75,0.1,8
588,70,475,150,68,65,41,0.1,8
591,69,476,150,68,65,41.25,0.1,8
594,69,476,150,68,65,41.5,0.1,8
597,67,476,150,68,65,41.75,0.1,8
600,66,476,150,68,66,42,0.1,8
603,65,476,150,68,66,42.25,0.1,8
606,64,476,150,68,67,42.5,0.1,8
609,63,476,150,68,67,42.75,0.1,8
612,62,476,150,68,67,43,0.1,8
615,61,476,150,68,67,43.25,0.1,8
618,61,476,150,68,69,43.5,0.1,8
621,61,476,150,68,69,43.75,0.1,8
624,60,476,150,68,69,44,0.1,8
627,60,476,150,68,70,44.25,0.1,8
630,60,476,150,68,70,44.5,0.1,8
633,59,477,150,68,70,44.75,0.1,8
636,59,477,150,68,70,45,0.1,8
639,59,477,150,68,70,45.25,0.1,8
642,59,477,150,68,71,45.5,0.1,8
645,59,477,150,68,71,45.75,0.1,8
648,59,477,150,68,71,46,0.1,8
651,59,477,150,68,71,46.25,0.1,8
654,58,477,150,68,71,46.5,0.1,8
657,58,477,150,68,71,46.75,0.1,8
660,57,477,150,68,71,47,0.1,8
663,57,477,150,68,71,47.25,0.1,8
666,57,477,150,68,72,47.5,0.1,8
669,57,477,150,68,73,47.75,0.1,8
672,57,477,150,68,74,48,0.1,8
675,56,477,150,68,74,48.25,0.1,8
678,53,478,150,68,74,48.5,0.1,8
681,53,478,150,68,74,48.75,0.1,8
684,52,478,150,68,74,49,0.1,8
687,50,478,150,68,74,49.25,0.1,8
690,50,478,150,68,74,49.5,0.1,8
693,50,478,150,68,74,49.75,0.1,8
696,50,478,150,68,74,50,0.1,8
699,50,478,150,68,74,50.25,0.1,8
702,50,478,150,68,74,50.5,0.1,8
705,50,478,150,68,74,50.75,0.1,8
708,47,478,150,68,74,51,0.1,8
711,45,478,150,68,74,51.25,0.1,8
714,44,478,150,68,74,51.5,0.1,8
717,43,478,150,68,74,51.75,0.1,8
720,41,478,150,68,74,52,0.1,8
723,38,478,150,68,75,52.25,0.1,8
726,38,478,150,68,75,52.5,0.1,8
729,38,478,150,68,75,52.75,0.1,8
732,34,478,150,68,76,53,0.1,8
735,32,478,150,68,77,53.25,0.1,8
738,29,479,150,68,78,53.5,0.1,8
741,28,480,150,68,79,53.75,0.1,8
744,28,480,150,68,79,54,0.1,8
747,28,480,150,68,80,54.25,0.1,8
750,28,480,150,68,80,54.5,0.1,8
753,27,480,150,68,80,54.75,0.1,8
756,27,480,150,68,80,55,0.1,8
759,26,480,150,68,80,55.25,0.1,8
762,24,480,150,68,80,55.5,0.1,8
765,24,480,150,68,80,55.75,0.1,8
768,23,480,150,68,80,56,0.1,8
771,22,480,150,68,80,56.25,0.1,8
774,21,480,150,68,80,56.5,0.1,8
777,21,480,150,68,81,56.75,0.1,8
